user_id,item_id,rating
28,123,1.0
28,166,1.0
28,231,2.0
28,154,1.0
28,90,2.0
29,2,4.0
29,30,2.0
29,38,2.0
29,81,3.0
29,45,4.0
29,200,1.0
29,341,2.0
29,164,2.0
29,168,3.0
29,23,1.0
30,181,4.0
30,244,3.0
30,394,2.0
30,207,2.0
30,225,1.0
30,336,2.0
30,166,2.0
30,321,2.0
30,44,1.0
30,269,2.0
31,359,3.0
31,285,1.0
31,143,2.0
31,157,2.0
31,277,1.0
31,329,1.0
31,33,2.0
31,170,3.0
31,297,4.0
31,11,2.0
32,158,3.0
32,301,4.0
32,100,3.0
32,22,1.0
32,330,2.0
32,241,1.0
32,336,2.0
32,326,2.0
33,67,3.0
33,106,4.0
33,216,1.0
33,262,2.0
33,342,2.0
33,203,4.0
33,65,1.0
33,308,1.0
34,6,1.0
34,312,3.0
34,235,4.0
34,217,3.0
34,309,3.0
34,39,4.0
34,361,3.0
34,206,2.0
34,253,3.0
34,373,3.0
34,193,4.0
34,108,1.0
34,368,5.0
34,106,4.0
35,319,3.0
35,281,4.0
35,119,4.0
35,282,1.0
35,255,3.0
35,155,3.0
35,301,3.0
35,210,2.0
35,307,5.0
35,71,2.0
35,90,2.0
35,390,5.0
36,360,2.0
36,125,2.0
36,269,1.0
36,216,1.0
36,253,4.0
36,90,1.0
36,70,1.0
36,58,2.0
36,326,4.0
37,355,3.0
37,178,1.0
37,257,1.0
37,300,1.0
37,50,2.0
37,162,2.0
37,228,3.0
37,325,1.0
37,205,3.0
37,114,3.0
37,212,2.0
37,237,1.0
37,370,1.0
38,27,4.0
38,334,1.0
38,5,1.0
38,364,2.0
38,114,2.0
38,80,3.0
38,137,4.0
38,200,1.0
38,125,1.0
38,175,2.0
39,62,2.0
39,315,1.0
39,328,2.0
39,240,4.0
39,114,4.0
39,187,2.0
39,22,2.0
39,306,3.0
39,254,2.0
39,115,2.0
39,45,3.0
40,129,4.0
40,30,2.0
40,160,4.0
40,315,1.0
40,56,3.0
40,349,1.0
40,16,1.0
40,336,1.0
40,233,1.0
40,23,1.0
40,248,2.0
40,227,5.0
41,1,2.0
41,98,1.0
41,215,1.0
41,9,3.0
41,377,1.0
41,185,3.0
41,350,1.0
41,177,3.0
41,133,1.0
42,65,2.0
42,7,2.0
42,283,4.0
42,269,3.0
42,353,4.0
42,305,2.0
42,58,3.0
42,378,1.0
43,333,4.0
43,73,4.0
43,355,4.0
43,301,4.0
43,57,3.0
43,221,2.0
43,210,2.0
44,339,4.0
44,349,2.0
44,66,5.0
44,215,3.0
44,175,3.0
44,106,3.0
44,20,5.0
44,61,2.0
44,352,5.0
44,236,1.0
44,82,1.0
45,269,2.0
45,382,5.0
45,355,5.0
45,180,2.0
45,248,1.0
45,114,3.0
45,82,1.0
45,90,1.0
46,321,1.0
46,271,1.0
46,45,2.0
46,138,3.0
46,145,2.0
46,13,2.0
46,236,1.0
46,6,2.0
46,103,5.0
46,240,3.0
46,305,3.0
46,38,2.0
46,119,4.0
47,70,1.0
47,180,1.0
47,381,3.0
47,364,1.0
47,308,1.0
47,334,1.0
47,168,1.0
47,280,2.0
47,215,1.0
47,221,2.0
47,6,1.0
47,138,2.0
48,108,1.0
48,161,3.0
48,41,2.0
48,304,1.0
48,383,4.0
48,58,2.0
48,155,3.0
48,30,2.0
49,300,1.0
49,378,2.0
49,85,3.0
49,48,1.0
49,387,2.0
49,366,2.0
49,107,2.0
49,58,2.0
49,292,3.0
50,292,2.0
50,102,1.0
50,347,3.0
50,256,1.0
50,63,3.0
50,123,2.0
50,136,5.0
51,349,1.0
51,48,1.0
51,154,1.0
51,98,1.0
51,122,1.0
51,315,1.0
51,176,2.0
51,296,3.0
51,107,2.0
51,30,1.0
51,9,3.0
52,201,4.0
52,191,4.0
52,70,3.0
52,12,5.0
52,325,2.0
52,218,3.0
52,248,1.0
52,230,2.0
52,263,4.0
52,368,4.0
52,277,1.0
52,278,3.0
52,77,1.0
53,326,4.0
53,315,1.0
53,288,2.0
53,179,2.0
53,171,3.0
53,80,1.0
53,30,3.0
53,310,2.0
53,345,1.0
53,200,2.0
53,113,3.0
54,192,1.0
54,310,3.0
54,161,4.0
54,365,1.0
54,49,1.0
54,37,3.0
54,250,1.0
55,169,2.0
55,17,3.0
55,221,1.0
55,254,2.0
55,104,2.0
55,328,2.0
55,178,1.0
55,340,3.0
55,335,3.0
55,207,3.0
55,98,1.0
56,46,3.0
56,288,1.0
56,77,2.0
56,364,2.0
56,227,5.0
56,350,1.0
56,7,1.0
56,115,1.0
56,320,4.0
56,293,2.0
56,90,1.0
57,43,3.0
57,88,2.0
57,273,3.0
57,6,2.0
57,321,1.0
57,137,3.0
57,5,1.0
57,99,3.0
57,350,2.0
57,259,3.0
57,328,2.0
57,217,2.0
58,217,2.0
58,187,2.0
58,180,2.0
58,51,3.0
58,386,5.0
58,288,1.0
58,92,4.0
58,243,2.0
58,232,3.0
59,16,1.0
59,305,2.0
59,45,2.0
59,1,1.0
60,161,3.0
60,189,2.0
60,90,1.0
60,15,3.0
60,77,1.0
60,36,3.0
60,303,3.0
60,354,2.0
60,155,1.0
60,216,1.0
60,287,3.0
60,242,2.0
60,143,3.0
61,29,2.0
61,108,1.0
61,222,2.0
61,98,1.0
61,296,3.0
61,34,2.0
61,353,4.0
61,26,4.0
61,169,2.0
62,9,2.0
62,78,1.0
62,23,1.0
62,122,1.0
62,344,1.0
62,332,3.0
62,181,4.0
62,231,4.0
62,304,1.0
62,157,1.0
62,334,1.0
62,349,1.0
62,111,2.0
63,98,1.0
63,157,3.0
63,196,4.0
63,216,1.0
63,329,2.0
63,92,2.0
63,309,5.0
64,192,1.0
64,222,2.0
64,62,2.0
64,1,2.0
64,109,5.0
64,312,3.0
64,102,2.0
64,21,1.0
64,16,2.0
65,41,3.0
65,246,1.0
65,36,2.0
65,298,4.0
65,226,2.0
65,250,3.0
65,154,1.0
65,389,3.0
65,51,4.0
65,115,2.0
66,141,1.0
66,98,2.0
66,173,2.0
66,275,4.0
66,389,3.0
66,342,2.0
66,362,2.0
66,378,3.0
66,391,4.0
66,140,2.0
66,206,1.0
66,288,1.0
67,347,5.0
67,162,2.0
67,320,3.0
67,7,2.0
67,94,4.0
67,73,3.0
67,161,2.0
67,329,2.0
67,243,2.0
68,49,3.0
68,128,4.0
68,55,3.0
68,71,3.0
68,373,4.0
68,85,4.0
68,108,1.0
68,194,5.0
68,210,3.0
69,332,4.0
69,60,2.0
69,303,4.0
69,172,5.0
69,242,2.0
69,104,3.0
69,237,1.0
69,169,3.0
70,23,1.0
70,333,3.0
70,123,1.0
70,52,4.0
70,353,3.0
70,292,2.0
70,399,1.0
70,363,4.0
70,120,4.0
70,228,1.0
70,70,1.0
70,94,4.0
70,222,2.0
70,31,2.0
71,393,1.0
71,310,3.0
71,230,2.0
71,239,3.0
71,115,2.0
71,70,1.0
71,321,2.0
71,151,1.0
71,350,2.0
71,23,1.0
71,65,2.0
71,296,2.0
71,80,2.0
72,205,3.0
72,179,2.0
72,245,1.0
72,61,1.0
72,370,2.0
72,44,2.0
72,60,2.0
72,324,1.0
73,322,3.0
73,13,3.0
73,113,3.0
73,278,3.0
73,328,1.0
73,77,1.0
73,373,3.0
73,155,3.0
73,115,2.0
73,199,2.0
73,106,3.0
74,21,2.0
74,199,4.0
74,88,2.0
74,15,5.0
74,334,1.0
74,393,5.0
74,91,4.0
74,11,3.0
74,160,5.0
74,268,3.0
74,7,3.0
75,309,4.0
75,11,2.0
75,298,3.0
75,36,2.0
75,277,2.0
75,225,3.0
75,88,4.0
75,125,2.0
76,100,1.0
76,42,4.0
76,36,1.0
76,174,1.0
76,210,3.0
76,284,1.0
76,143,3.0
76,350,1.0
76,347,5.0
76,361,3.0
76,387,3.0
76,26,3.0
76,324,2.0
76,46,4.0
77,291,5.0
77,57,2.0
77,209,3.0
77,153,2.0
77,205,4.0
77,228,2.0
78,46,3.0
78,395,3.0
78,262,3.0
78,394,1.0
78,316,1.0
78,115,2.0
78,18,3.0
78,102,1.0
78,216,1.0
79,156,4.0
79,21,1.0
79,313,1.0
79,251,2.0
79,239,4.0
79,51,3.0
79,157,1.0
79,160,5.0
79,286,3.0
79,357,2.0
80,126,4.0
80,338,1.0
80,319,2.0
80,253,2.0
80,337,5.0
80,145,2.0
80,339,1.0
80,180,2.0
80,282,2.0
80,399,1.0
80,96,1.0
80,90,1.0
81,246,2.0
81,376,4.0
81,241,1.0
81,110,1.0
81,344,2.0
81,228,1.0
81,349,1.0
81,183,2.0
81,171,2.0
81,378,1.0
81,148,4.0
82,6,3.0
82,211,1.0
82,153,2.0
82,36,3.0
82,179,3.0
82,213,1.0
82,127,4.0
82,14,3.0
82,137,2.0
82,80,3.0
82,85,4.0
82,69,4.0
82,284,1.0
82,249,2.0
83,57,3.0
83,124,5.0
83,354,2.0
83,55,2.0
83,222,1.0
83,351,3.0
83,166,2.0
83,252,2.0
83,322,1.0
84,176,4.0
84,214,4.0
84,78,1.0
84,36,3.0
84,300,1.0
84,284,1.0
84,242,1.0
84,380,3.0
84,56,1.0
84,190,1.0
84,362,2.0
85,364,1.0
85,367,1.0
85,121,3.0
85,300,1.0
85,213,1.0
85,381,2.0
85,44,3.0
85,288,2.0
85,219,2.0
85,187,2.0
85,304,2.0
86,182,3.0
86,78,2.0
86,52,4.0
86,40,3.0
86,111,1.0
86,262,1.0
86,97,4.0
86,152,3.0
86,230,3.0
87,133,2.0
87,243,2.0
87,326,3.0
87,374,1.0
87,221,1.0
87,282,3.0
87,252,2.0
87,173,1.0
87,89,3.0
87,90,1.0
87,303,3.0
88,41,1.0
88,94,3.0
88,257,1.0
88,113,2.0
88,80,2.0
88,138,2.0
88,151,1.0
88,252,3.0
88,310,3.0
88,46,2.0
88,155,2.0
89,326,2.0
89,149,3.0
89,110,2.0
89,371,4.0
89,283,3.0
89,344,3.0
89,34,2.0
89,175,2.0
89,381,4.0
90,270,3.0
90,190,2.0
90,94,2.0
90,110,2.0
90,21,1.0
90,53,2.0
90,197,5.0
90,246,1.0
90,322,1.0
90,148,5.0
91,304,1.0
91,289,2.0
91,344,2.0
91,219,2.0
91,54,4.0
91,357,2.0
91,264,5.0
91,189,3.0
91,233,3.0
91,334,1.0
91,179,2.0
91,324,1.0
91,365,1.0
92,180,2.0
92,0,3.0
92,184,5.0
92,372,1.0
92,141,2.0
92,293,3.0
92,134,4.0
92,129,4.0
92,322,2.0
92,60,2.0
92,277,2.0
92,364,1.0
92,41,2.0
93,317,1.0
93,174,2.0
93,165,5.0
93,188,5.0
93,23,1.0
93,113,1.0
93,304,1.0
94,169,4.0
94,178,1.0
94,16,1.0
94,108,1.0
94,295,2.0
95,277,1.0
95,29,2.0
95,72,1.0
95,257,1.0
95,54,4.0
95,352,4.0
95,153,1.0
95,132,1.0
95,21,2.0
96,71,1.0
96,113,1.0
96,289,2.0
96,316,1.0
96,79,1.0
96,88,1.0
96,376,3.0
96,6,2.0
96,119,3.0
96,222,1.0
96,49,3.0
96,185,2.0
96,148,3.0
97,316,2.0
97,228,2.0
97,182,4.0
97,337,3.0
97,62,2.0
97,237,1.0
97,164,2.0
98,329,1.0
98,200,2.0
98,341,2.0
98,11,2.0
98,174,2.0
98,9,4.0
98,275,4.0
99,365,1.0
99,322,1.0
99,30,1.0
99,75,3.0
99,185,3.0
99,269,3.0
99,171,2.0
99,179,4.0
99,51,4.0
100,192,1.0
100,236,1.0
100,164,3.0
100,278,2.0
100,78,1.0
100,380,3.0
100,247,3.0
100,315,1.0
100,295,2.0
100,0,4.0
100,288,1.0
100,348,4.0
101,21,2.0
101,359,3.0
101,91,3.0
101,179,1.0
101,317,1.0
101,134,4.0
102,238,3.0
102,332,4.0
102,364,1.0
102,174,1.0
102,211,1.0
102,336,3.0
102,328,2.0
102,200,1.0
102,117,1.0
102,390,5.0
102,289,1.0
102,100,2.0
103,68,3.0
103,50,3.0
103,389,3.0
103,216,1.0
103,57,3.0
103,46,3.0
103,381,4.0
103,87,3.0
103,171,3.0
104,395,2.0
104,56,2.0
104,124,4.0
104,111,3.0
104,206,1.0
104,346,3.0
104,277,2.0
104,358,4.0
105,101,1.0
105,353,3.0
105,249,4.0
105,56,2.0
105,108,1.0
105,210,1.0
105,321,2.0
105,6,1.0
105,269,1.0
105,49,2.0
106,55,2.0
106,40,3.0
106,346,3.0
106,16,1.0
106,11,4.0
106,268,3.0
106,365,1.0
106,123,1.0
107,285,1.0
107,211,1.0
107,341,1.0
107,13,3.0
107,143,2.0
107,216,1.0
107,125,1.0
107,381,3.0
107,210,2.0
107,245,1.0
108,16,2.0
108,9,3.0
108,302,3.0
108,41,2.0
108,385,1.0
108,168,3.0
108,101,1.0
108,208,3.0
108,117,3.0
108,215,2.0
108,280,2.0
108,237,1.0
109,88,3.0
109,345,1.0
109,341,1.0
109,138,4.0
109,219,2.0
109,90,2.0
109,278,3.0
109,344,2.0
109,184,4.0
109,342,4.0
109,110,2.0
109,253,2.0
109,313,1.0
110,178,2.0
110,203,5.0
110,9,3.0
110,141,4.0
110,334,1.0
110,109,3.0
110,10,2.0
110,77,1.0
110,345,1.0
110,387,2.0
110,236,1.0
111,167,3.0
111,227,3.0
111,47,4.0
111,328,2.0
111,253,3.0
111,216,1.0
111,174,2.0
111,285,1.0
111,218,4.0
111,38,1.0
111,53,1.0
111,134,2.0
111,236,1.0
112,241,2.0
112,312,1.0
112,315,1.0
112,210,2.0
112,18,4.0
112,399,1.0
113,84,3.0
113,316,2.0
113,355,2.0
113,139,3.0
113,271,1.0
113,62,4.0
113,253,2.0
113,200,2.0
113,347,4.0
113,56,1.0
113,67,2.0
114,387,4.0
114,131,3.0
114,51,4.0
114,244,4.0
114,313,2.0
114,230,3.0
114,315,1.0
114,102,1.0
114,273,4.0
114,9,2.0
115,354,2.0
115,250,1.0
115,328,3.0
115,185,2.0
115,306,2.0
115,387,4.0
115,193,4.0
115,321,1.0
116,72,1.0
116,87,3.0
116,180,1.0
116,265,2.0
116,242,1.0
116,73,2.0
116,192,1.0
116,121,2.0
116,325,1.0
116,144,3.0
116,178,1.0
116,196,3.0
116,261,3.0
117,380,3.0
117,121,3.0
117,83,3.0
117,100,2.0
117,2,3.0
117,41,3.0
117,337,4.0
117,119,4.0
117,341,2.0
117,370,2.0
117,259,3.0
117,215,2.0
118,189,3.0
118,312,3.0
118,180,2.0
118,382,4.0
118,77,1.0
118,233,2.0
118,342,3.0
118,112,1.0
118,11,2.0
118,27,3.0
118,394,2.0
118,277,1.0
119,323,4.0
119,277,1.0
119,129,4.0
119,115,2.0
120,40,3.0
120,79,1.0
120,204,4.0
120,102,1.0
120,186,1.0
120,202,5.0
120,318,5.0
120,301,3.0
120,207,4.0
120,382,3.0
120,33,2.0
120,346,3.0
121,164,2.0
121,320,4.0
121,162,1.0
121,72,1.0
121,245,1.0
121,53,1.0
121,232,2.0
122,307,5.0
122,131,3.0
122,5,1.0
122,177,1.0
122,305,2.0
122,72,1.0
122,292,2.0
122,355,3.0
122,139,3.0
122,67,2.0
122,83,3.0
123,46,3.0
123,31,1.0
123,158,2.0
123,155,3.0
123,112,1.0
123,370,2.0
124,320,4.0
124,132,2.0
124,102,1.0
124,178,3.0
124,164,2.0
124,129,4.0
124,275,4.0
124,189,2.0
124,268,2.0
124,322,1.0
124,306,2.0
124,209,4.0
125,145,3.0
125,237,1.0
125,33,3.0
125,85,4.0
125,288,1.0
125,236,1.0
125,300,1.0
125,25,5.0
126,199,3.0
126,213,2.0
126,81,3.0
126,342,4.0
126,123,2.0
126,353,3.0
126,201,3.0
126,131,1.0
126,382,4.0
126,161,2.0
126,93,2.0
126,14,3.0
126,237,1.0
126,280,1.0
126,171,2.0
126,127,2.0
127,151,1.0
127,154,1.0
127,202,3.0
127,153,1.0
127,389,2.0
127,304,1.0
127,349,2.0
127,6,2.0
127,339,2.0
127,345,1.0
128,43,3.0
128,2,3.0
128,175,3.0
128,216,1.0
128,44,3.0
129,335,4.0
129,316,1.0
129,101,1.0
129,48,1.0
129,74,5.0
129,108,1.0
129,80,2.0
129,242,1.0
130,56,1.0
130,159,3.0
130,318,4.0
130,26,3.0
130,391,3.0
130,322,2.0
131,335,2.0
131,228,2.0
131,3,4.0
131,175,2.0
131,150,4.0
131,171,2.0
131,231,3.0
131,27,2.0
131,221,1.0
131,55,2.0
131,348,4.0
131,351,2.0
131,316,1.0
132,393,3.0
132,121,2.0
132,150,3.0
132,279,3.0
132,41,1.0
132,394,1.0
132,258,3.0
132,269,3.0
132,49,1.0
132,148,4.0
132,214,3.0
133,328,3.0
133,222,2.0
133,325,1.0
133,27,3.0
133,180,1.0
133,244,3.0
133,283,4.0
133,319,3.0
134,339,2.0
134,221,1.0
134,378,2.0
134,244,2.0
134,245,1.0
134,112,1.0
134,250,2.0
134,132,1.0
135,41,2.0
135,244,3.0
135,384,3.0
135,229,5.0
135,260,3.0
135,395,3.0
135,96,4.0
135,322,2.0
136,266,3.0
136,242,2.0
136,289,3.0
136,172,4.0
136,350,1.0
136,5,1.0
136,215,1.0
136,170,2.0
136,248,1.0
136,9,3.0
137,280,2.0
137,330,1.0
137,237,1.0
137,43,3.0
137,393,2.0
137,230,3.0
137,37,4.0
137,90,1.0
138,65,3.0
138,305,2.0
138,236,1.0
138,262,2.0
138,45,3.0
138,211,1.0
138,322,2.0
138,50,3.0
138,310,2.0
138,304,1.0
139,134,5.0
139,339,2.0
139,343,5.0
139,394,2.0
139,315,2.0
139,22,1.0
139,187,2.0
140,15,3.0
140,211,1.0
140,228,2.0
140,393,2.0
140,288,2.0
140,399,1.0
140,378,1.0
140,65,2.0
140,396,2.0
140,48,1.0
141,214,4.0
141,254,3.0
141,194,5.0
141,171,3.0
141,374,3.0
141,274,1.0
141,325,2.0
141,28,2.0
141,302,4.0
141,114,3.0
141,248,1.0
141,57,3.0
142,132,2.0
142,221,1.0
142,131,2.0
142,315,1.0
142,176,3.0
142,133,1.0
142,257,1.0
142,50,2.0
142,250,2.0
142,396,3.0
142,99,2.0
142,186,2.0
143,206,2.0
143,34,3.0
143,208,3.0
143,377,3.0
143,44,4.0
143,123,2.0
143,60,3.0
143,349,2.0
144,22,1.0
144,158,3.0
144,59,4.0
144,53,4.0
144,385,1.0
144,272,3.0
145,220,3.0
145,241,1.0
145,21,3.0
145,58,3.0
145,386,4.0
145,304,1.0
145,345,1.0
145,6,2.0
145,399,1.0
145,151,1.0
146,20,4.0
146,133,1.0
146,55,2.0
146,13,3.0
146,181,4.0
146,355,3.0
146,67,2.0
146,378,1.0
146,190,1.0
146,52,2.0
146,110,2.0
146,256,2.0
147,146,3.0
147,394,2.0
147,372,2.0
147,350,1.0
147,44,1.0
147,236,1.0
147,324,2.0
147,359,4.0
147,365,1.0
147,186,2.0
147,90,1.0
148,169,3.0
148,303,3.0
148,329,2.0
148,370,3.0
148,251,4.0
148,115,1.0
149,200,2.0
149,82,1.0
149,38,4.0
149,385,2.0
149,41,4.0
149,341,2.0
149,344,4.0
149,312,2.0
150,221,3.0
150,13,3.0
150,360,2.0
150,169,3.0
150,283,3.0
150,102,1.0
150,263,5.0
150,187,1.0
150,385,1.0
150,30,1.0
150,96,3.0
150,131,1.0
151,146,3.0
151,262,2.0
151,378,1.0
151,278,3.0
151,149,4.0
151,56,1.0
151,180,1.0
151,59,3.0
151,13,2.0
151,289,2.0
151,31,1.0
151,276,4.0
151,75,2.0
151,129,4.0
151,97,3.0
152,206,1.0
152,376,2.0
152,104,1.0
152,159,3.0
152,287,3.0
152,381,3.0
152,364,1.0
152,116,4.0
152,329,1.0
152,42,4.0
153,17,2.0
153,283,4.0
153,22,1.0
153,305,3.0
153,260,4.0
153,177,3.0
153,104,2.0
153,299,4.0
153,388,3.0
153,139,3.0
153,59,1.0
153,107,3.0
153,225,1.0
154,5,2.0
154,154,3.0
154,246,2.0
154,266,4.0
154,236,1.0
154,177,3.0
154,374,3.0
154,32,5.0
154,288,1.0
155,133,1.0
155,37,3.0
155,129,3.0
155,78,1.0
155,88,1.0
155,346,3.0
155,45,3.0
155,376,2.0
156,260,3.0
156,22,1.0
156,201,5.0
156,237,1.0
156,340,5.0
156,143,5.0
156,144,3.0
157,380,4.0
157,246,1.0
157,306,1.0
157,79,1.0
157,131,3.0
157,211,1.0
157,339,2.0
157,77,1.0
157,219,2.0
157,123,1.0
158,383,5.0
158,120,5.0
158,18,4.0
158,315,1.0
158,345,1.0
158,240,5.0
158,151,1.0
158,376,4.0
158,236,1.0
158,200,2.0
159,214,4.0
159,145,4.0
159,333,5.0
159,364,2.0
159,262,1.0
159,360,2.0
159,110,3.0
159,198,5.0
159,268,3.0
159,175,1.0
160,172,4.0
160,284,1.0
160,280,1.0
160,102,2.0
160,154,2.0
160,71,2.0
160,344,2.0
160,336,1.0
160,151,1.0
160,133,3.0
161,338,1.0
161,289,2.0
161,50,3.0
161,309,4.0
161,91,2.0
161,123,1.0
161,155,2.0
161,53,2.0
161,328,2.0
162,123,1.0
162,51,3.0
162,256,1.0
162,250,1.0
162,34,3.0
162,364,1.0
162,49,1.0
163,22,2.0
163,144,4.0
163,307,4.0
163,130,4.0
163,288,2.0
164,122,1.0
164,164,2.0
164,30,3.0
164,351,3.0
164,348,4.0
164,80,2.0
164,87,4.0
165,262,1.0
165,216,1.0
165,9,2.0
165,61,1.0
165,266,3.0
165,162,2.0
165,128,5.0
165,58,4.0
165,108,1.0
166,41,2.0
166,341,1.0
166,86,3.0
166,14,2.0
166,190,1.0
166,289,1.0
166,273,2.0
166,329,1.0
166,257,1.0
166,166,2.0
166,71,2.0
166,333,3.0
166,64,4.0
166,178,1.0
167,35,3.0
167,111,2.0
167,236,1.0
167,23,1.0
167,33,3.0
167,130,4.0
167,370,2.0
167,335,3.0
167,98,3.0
167,292,2.0
167,27,1.0
168,162,3.0
168,80,2.0
168,185,3.0
168,15,3.0
168,171,4.0
168,208,2.0
168,28,2.0
168,96,3.0
168,306,3.0
168,18,3.0
168,358,5.0
169,354,1.0
169,75,3.0
169,110,2.0
169,365,2.0
169,67,4.0
169,371,3.0
169,61,2.0
169,132,1.0
169,399,1.0
169,190,1.0
169,55,2.0
169,257,1.0
170,69,5.0
170,72,1.0
170,359,2.0
170,123,2.0
170,325,1.0
170,211,1.0
170,354,2.0
170,165,4.0
170,75,2.0
170,347,4.0
170,169,3.0
170,162,2.0
171,71,2.0
171,21,1.0
171,383,4.0
171,85,2.0
171,96,3.0
171,358,3.0
171,257,1.0
171,322,1.0
171,179,2.0
171,391,2.0
171,188,4.0
171,5,1.0
171,213,1.0
171,133,1.0
172,40,3.0
172,262,1.0
172,200,1.0
172,363,3.0
172,155,3.0
172,339,3.0
172,1,2.0
172,291,3.0
172,345,2.0
172,355,3.0
172,173,2.0
172,325,1.0
172,106,3.0
173,120,5.0
173,214,3.0
173,396,3.0
173,235,4.0
173,256,3.0
173,367,2.0
173,112,1.0
173,399,1.0
173,91,5.0
173,280,1.0
174,36,3.0
174,53,2.0
174,330,2.0
174,108,2.0
174,219,2.0
174,41,2.0
174,291,3.0
174,354,1.0
174,242,1.0
174,18,3.0
174,173,2.0
174,240,3.0
174,224,3.0
175,266,4.0
175,248,1.0
175,168,3.0
175,85,3.0
175,256,1.0
175,305,2.0
175,319,3.0
175,225,2.0
175,145,3.0
175,382,4.0
176,291,3.0
176,296,4.0
176,153,2.0
